127.0.0.1 - - [13/Jan/2019:19:07:21 +0000] "GET / HTTP/1.0" 200 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:07:21 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:08:22 +0000] "GET / HTTP/1.0" 200 203 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:08:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:13:52 +0000] "GET / HTTP/1.0" 200 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:13:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:14:55 +0000] "GET / HTTP/1.0" 200 203 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:14:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:15:50 +0000] "GET / HTTP/1.0" 200 203 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:15:50 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:16:12 +0000] "GET / HTTP/1.0" 200 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:16:12 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:16:51 +0000] "GET / HTTP/1.0" 200 203 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:19:16:51 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
